timestamp,acc_X (m/s^2),acc_Y (m/s^2),acc_Z (m/s^2),gyr_X (rad/s),gyr_Y (rad/s),gyr_Z (rad/s),lin_acc_X (m/s^2),lin_acc_Y (m/s^2),lin_acc_Z (m/s^2),mag_X (µT),mag_Y (µT),mag_Z (µT),label
2023-06-09 09:06:19.999236959,-1.0910746845950876,-0.2643263110474981,9.634985624488447,0.011750529782416906,0.00543062695030066,0.003550604438350744,-0.011481970743298528,0.009403772416533826,0.012826356479115442,-2.8399057022694474,-10.047710269275985,-43.894719989466594,sitting
2023-06-09 09:06:20.499236959,-1.1206111998769637,-0.2302606142331888,9.66585275433185,0.008546073988871902,0.003724956351304321,0.0025510045434200893,-0.012930645923203902,0.010401575101471923,0.012649807778626692,-2.7476519769297747,-10.200189721452633,-44.01001086674883,sitting
2023-06-09 09:06:20.999236959,-1.144154430544536,-0.20547296797798828,9.687987343444435,0.006005828606864488,0.004372214355934212,0.002057685978833444,-0.012508680230925663,0.011401418126094295,0.012587475071206809,-2.66211427687908,-10.31021831237454,-44.10562024406593,sitting
2023-06-09 09:06:21.499236959,-1.1631279351939623,-0.18941828654994666,9.704052815033467,0.004179464847245724,0.003642350727432926,0.001187080882901943,-0.011059743717487993,0.010505119638758095,0.01278568946742421,-2.590287486674293,-10.401524426053907,-44.18891168664965,sitting
2023-06-09 09:06:21.999236959,-1.1827030560017846,-0.17702820294167965,9.715313527839848,0.0028786898578561314,0.003263576120465932,0.0005795947518484363,-0.012780600340977116,0.011197855226741705,0.012827115853656031,-2.526151181626935,-10.475249751798664,-44.25153368995832,sitting
2023-06-09 09:06:22.499236959,-1.1979665927617855,-0.1686878314118006,9.723066497664213,0.002035300009286952,0.0027326754318679303,0.00028021413575537307,-0.013073353381468693,0.011320358319885482,0.012649334504443657,-2.4746143087142705,-10.530446311243287,-44.28422155308281,sitting
2023-06-09 09:06:22.999236959,-1.2103434101999648,-0.1635122406429016,9.728800138554996,0.0013914373749359678,0.002543434479401121,0.000263248475416247,-0.012279822637009141,0.01073008281778861,0.012857909709448443,-2.4256468445390333,-10.568506395172236,-44.309648130355605,sitting
2023-06-09 09:06:23.499236959,-1.2247270875738268,-0.1594495621708418,9.732276601532655,0.0009356771608051588,0.0025528942822376803,0.0002462361737312556,-0.013366798343107757,0.010914160853258827,0.01278340945366396,-2.3545532140529932,-10.585206250481155,-44.325837944722785,sitting
2023-06-09 09:06:23.999236959,-1.2360392442790715,-0.15691771424488618,9.734716717097575,0.0005111862093360862,0.0019109298245388066,6.0232547392569554e-05,-0.013665173426948948,0.011166790320646741,0.012795403990721677,-2.302479949376252,-10.602157046998194,-44.33854627646221,sitting
2023-06-09 09:06:24.499236959,-1.2441719727442235,-0.15576769542195915,9.736473170810257,0.00025128879337206207,0.0012227741080474135,-0.00019715881924545933,-0.014047456296017554,0.011110547278627321,0.012761914251732757,-2.2749914954731363,-10.609242234215047,-44.331625600927865,sitting
2023-06-09 09:06:24.999236959,-1.2496050393497975,-0.1553923273060081,9.73769705909596,0.00010166003286254408,0.0007896524537497023,-0.0003169820790222344,-0.014041452779375916,0.011000269232266636,0.01267379433326931,-2.257808188013334,-10.609977062893408,-44.32044304698632,sitting
2023-06-09 09:06:25.499236959,-1.2517698629383518,-0.15588939168885785,9.73891732534526,7.199134658478055e-05,0.00031019463717076116,-0.0003723387474070827,-0.01319556444330987,0.010454493524407412,0.012805918096848196,-2.2425215650628654,-10.614178073181106,-44.3053278995034,sitting
2023-06-09 09:06:25.999236959,-1.2523517420423096,-0.15598394375235808,9.739980750913402,0.00025725727344882846,9.40156656737979e-05,-7.430104551044309e-05,-0.012181371553739712,0.009687915071140302,0.012963975970274258,-2.2272481615755457,-10.626908716237898,-44.3050899346571,sitting
2023-06-09 09:06:26.499236959,-1.2540403218364984,-0.1545303466118941,9.740518085004883,0.00011410521869375923,0.00038658821624461433,-0.0002741245659907079,-0.012487449427689527,0.010235585682183222,0.012860494624520942,-2.2022742660217807,-10.62712046827848,-44.318466897436494,sitting
2023-06-09 09:06:26.999236959,-1.255079163978337,-0.15465513661045954,9.741258755920851,0.00012900651952686592,0.0001079182738252724,-0.0002126839700636436,-0.01180860516703029,0.009631592312702464,0.0132415708583897,-2.1847648499821943,-10.635593476806907,-44.32816226787954,sitting
2023-06-09 09:06:27.499236959,-1.2554649755580094,-0.15407307088447092,9.741585867608904,0.0001538072555098192,-1.0271672782142333e-05,-0.00014058615159010375,-0.011532955482240086,0.009722353946047951,0.013234606118568429,-2.1708993345588268,-10.645599420076026,-44.33449133945056,sitting
2023-06-09 09:06:27.999236959,-1.2552072981194828,-0.1536132975981494,9.741902760511847,0.00015165717631905438,-1.6209766245971326e-05,-7.401256242417422e-05,-0.010933758101549888,0.009491679873154838,0.013307907929051002,-2.1669314508453423,-10.65548601457275,-44.34056980736663,sitting
2023-06-09 09:06:28.499236959,-1.2549942206301592,-0.15292580108576048,9.741946923946367,0.00014842549343787939,-3.673180933141704e-05,-0.00017295465311138568,-0.010233092407883268,0.00949803347514505,0.013196679691422004,-2.168964868432078,-10.662246083271846,-44.34959954886249,sitting
2023-06-09 09:06:28.999236959,-1.2548530929738515,-0.1524293884045476,9.74213073766353,0.0001355628375781323,-1.5090478510444477e-05,-9.507041246873568e-05,-0.009863450180097377,0.009365678240600164,0.013249609037871628,-2.187360267972022,-10.659049150238124,-44.370678387124606,sitting
2023-06-09 09:06:29.499236959,-1.255353588400929,-0.15164541041382945,9.742255235013037,0.00013636100968697842,0.00015596022765640367,-7.441373011935924e-05,-0.00928496835004522,0.009300065315501298,0.013381484529794615,-2.207456235743168,-10.65009700642822,-44.403376020859184,sitting
2023-06-09 09:06:29.999236959,-1.2573079714120994,-0.15139509852569427,9.742142461673856,8.739879654932242e-05,0.0004875594382046922,-0.00013040539711363868,-0.008757119526750786,0.009056121460792162,0.013505301676180284,-2.2249397347806297,-10.639966513881133,-44.42879218477968,sitting
2023-06-09 09:06:30.499236959,-1.2594731717044796,-0.1513061437186885,9.742040999922056,9.231093036919866e-05,0.00037678828622044976,-7.357262118428196e-05,-0.008608970661321632,0.008615002577766241,0.013634728579116179,-2.240572261398156,-10.63697450316216,-44.43971845707814,sitting
2023-06-09 09:06:30.999236959,-1.2608084414673078,-0.15114852798610062,9.741945082721283,6.00183054610536e-05,0.0002855849180612132,-0.00011573345990825537,-0.008054967171188365,0.008228057561734984,0.013741166373782124,-2.252646355710399,-10.651192321484896,-44.437453927496186,sitting
2023-06-09 09:06:31.499236959,-1.262497106946867,-0.15078213071432278,9.741788048790644,-7.343125223424607e-05,0.0002641024114816979,-0.00022945223919777432,-0.008300947058523935,0.008239896805985828,0.013726056836320279,-2.2635822278176816,-10.66684902835612,-44.42189153192385,sitting
2023-06-09 09:06:31.999236959,-1.263289285013112,-0.15092594083771724,9.741731126813066,-6.28123901559705e-05,0.0002381944122998523,-9.817592047627082e-05,-0.0079000681875591,0.008063324578478455,0.013789319744999506,-2.2749173459567333,-10.677519037662957,-44.4037766971239,sitting
2023-06-09 09:06:32.499236959,-1.263996470682669,-0.1508372138192834,9.741752757574798,5.2350296564107925e-05,0.00031760582859787395,7.96378402325584e-07,-0.007392850135490573,0.007813782602074125,0.013923363847997682,-2.284409384621457,-10.68082130657609,-44.385482838056326,sitting
2023-06-09 09:06:32.999236959,-1.2654288448084927,-0.1501032167886379,9.741491659948004,9.130570386651718e-05,0.0002893411916324831,3.973192999917457e-05,-0.0074086730288121065,0.007800747776387609,0.013811750951159626,-2.291106463726328,-10.693246340286832,-44.356344142994395,sitting
2023-06-09 09:06:33.499236959,-1.266942082540656,-0.1495644671896405,9.741216980770917,6.890117174165658e-05,0.00031116202482737965,-6.788553915235421e-06,-0.007361884137305828,0.007602349437583186,0.013717929340845769,-2.2923152084999088,-10.713085296516454,-44.345700038506415,sitting
2023-06-09 09:06:33.999236959,-1.2684251532288846,-0.14932913544020715,9.741214031106916,1.998973996728161e-05,0.00026010357714001425,8.058127078531019e-06,-0.0072750502865575346,0.007299456577306281,0.013891261055754287,-2.2918904228534807,-10.733513559377716,-44.34117786352907,sitting
2023-06-09 09:06:34.499236959,-1.269938945728002,-0.14925184174659453,9.741088834651608,-9.006350183565157e-06,0.00025841758449069027,5.7959787733190525e-05,-0.007197309745235392,0.007047884979656006,0.013950736531596631,-2.294370457840401,-10.755176646836755,-44.33484670940463,sitting
2023-06-09 09:06:34.999236959,-1.2713863560179193,-0.14942484880508136,9.741006701955461,-8.03183653319284e-05,0.00034099308080375517,-1.4799792173230842e-05,-0.00717399988839039,0.007076678241754532,0.014052950979992642,-2.2906998215533614,-10.769980278059473,-44.332772320980645,sitting
2023-06-09 09:06:35.499236959,-1.2731390532076288,-0.14970768540987633,9.740751651808859,-8.822401694072451e-05,0.0003487077949947957,-6.775060804431529e-05,-0.007343221723989227,0.007181928378362309,0.01401610094488392,-2.288016470503658,-10.771597443028133,-44.32590532515475,sitting
